y,ynoise
0,0.1242473075753197
0,0.35967806607369474
0,-0.1598953420401463
0,0.07344838030776842
0,0.2164924872062041
0,-0.02087199774328316
0,-0.017706620146527765
0,-0.2298611452275637
0,0.22735055725208664
0,0.029500538555843895
0,-0.04275455650263952
0,0.12393360158327231
0,0.044545203709109644
0,-0.1928714581778537
0,0.011323948705785724
0,0.013548526069004715
0,0.1899399434360621
0,-0.01000566844184313
0,0.029145924293295093
0,-0.12848972853737192
0,0.19291794016998445
0,-0.11327193911654543
0,0.05186286876973146
0,0.05138719211164073
0,-0.01853037865162789
0,-0.3471941333962008
0,-0.043414747822800644
0,0.13227898639012575
0,-0.3932946191254671
0,-0.15346029665249858
0,0.1578390513712514
0,-0.0755370228055036
0,-0.1004930067467214
0,-0.015986494759206937
0,0.14974245432483188
0,0.22623212352056457
0,0.021691659701472178
0,0.042623809610663345
0,-0.16275874855376807
0,0.04700903267675728
0,0.17395109626828426
0,0.09929416538351081
0,0.041207585068635644
0,0.040243065752053414
0,0.017585747818935824
0,0.1654421926515724
0,0.06794769246838936
0,-0.1332822473318498
0,0.018728097300294955
0,-0.10985681288022986
0,0.2940296412020166
0,0.03313581728068026
2.0854019927895946,2.1443843804143294
2.0854019927895946,1.9343570113495552
2.0854019927895946,2.392780068128835
2.0854019927895946,2.116571688304696
2.0854019927895946,2.1565374336551266
2.0854019927895946,1.8383820772928128
2.0854019927895946,2.063846072169715
2.0854019927895946,2.0450643479431085
2.0854019927895946,2.020119927683818
2.0854019927895946,2.636585168564129
2.0854019927895946,2.2050573127516535
2.0854019927895946,1.7445161995344272
2.0854019927895946,2.533864573633785
2.0854019927895946,1.8664187424864667
2.0854019927895946,2.1756128070287937
-0.5213504981973986,-0.721001226339563
-0.5213504981973986,-0.5858629493807005
-0.5213504981973986,-0.43190359626640257
-0.5213504981973986,-0.3662228848427074
-0.5213504981973986,-0.7639814419313873
-0.5213504981973986,-0.5630601424717431
-0.5213504981973986,-0.5038387960839298
-0.5213504981973986,-0.6211174899411456
-0.5213504981973986,-0.3822099671166278
-0.5213504981973986,-0.6546387875248503
1.0427009963947973,1.0531600677620907
1.0427009963947973,0.9807349083350754
1.0427009963947973,1.0485407772177144
1.0427009963947973,1.108128388178048
1.0427009963947973,1.0396214198502944
1.0427009963947973,1.0255094617247702
1.0427009963947973,0.764202233581289
1.0427009963947973,1.1099355493673853
1.0427009963947973,1.2299282117707904
1.0427009963947973,1.0781060665013114
1.0427009963947973,1.1890665482688796
1.0427009963947973,0.787985137831507
1.0427009963947973,1.0549161024359972
1.0427009963947973,1.3516665498168723
1.0427009963947973,1.1004085153429033
1.0427009963947973,0.9095787082456296
1.0427009963947973,1.0567650392754468
1.0427009963947973,1.237135537660152
1.0427009963947973,1.0780181973897875
